"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"ACNED","STNED2","Stipa nelsonii Scribn. var. dorei (Barkworth & Maze) Dorn","","Poaceae"
"ACNED","STOCM","Stipa occidentalis Thurb. var. minor sensu C.L. Hitchc., non (Vasey) C.L. Hitchc.","","Poaceae"
"ACNEI2","","Acer negundo L. var. interius (Britton) Sarg.","boxelder maple","Aceraceae"
"ACNEI2","ACIN3","Acer interius Britton","","Aceraceae"
"ACNEI2","ACNEI","Acer negundo L. ssp. interius (Britton) Á. Löve & D. Löve","","Aceraceae"
"ACNEI2","NEACI","Negundo aceroides (L.) Moench ssp. interius (Britton) Á. Löve & D. Löve","","Aceraceae"
"ACNEI2","NEIN3","Negundo interius (Britton) Rydb.","","Aceraceae"
"ACNEN2","","Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii","Columbia needlegrass","Poaceae"
"ACNEN2","STCON2","Stipa columbiana Macoun var. nelsonii (Scribn.) H. St. John","","Poaceae"
"ACNEN2","STNE3","Stipa nelsonii Scribn.","","Poaceae"
"ACNEN2","STOCN","Stipa occidentalis Thurb. var. nelsonii (Scribn.) C.L. Hitchc.","","Poaceae"
"ACNEN2","STWI","Stipa williamsii Scribn.","","Poaceae"
"ACOC3","","Achnatherum occidentale (Thurb.) Barkworth","western needlegrass","Poaceae"
"ACOCC","","Achnatherum occidentale (Thurb.) Barkworth ssp. californicum (Merr. & Burtt Davy) Barkworth","California needlegrass","Poaceae"
"ACOCC","ACNEL2","Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth","","Poaceae"
"ACOCC","STCA2","Stipa californica Merr. & Burtt Davy","","Poaceae"
"ACOCC","STNEL3","Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze","","Poaceae"
"ACOCC","STOCC","Stipa occidentalis Thurb. var. californica (Merr. & Burtt Davy) C.L. Hitchc.","","Poaceae"
"ACOCP","","Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth","Elmer's needlegrass","Poaceae"
"ACOCP","STEL2","Stipa elmeri Piper & Brodie ex Scribn.","","Poaceae"
"ACOCP","STOCP","Stipa occidentalis Thurb. var. pubescens (Vasey) Maze, Roy L. Taylor & MacBryde","","Poaceae"
"ACONI","","Aconitum L.","monkshood","Ranunculaceae"
"ACOUR","","Acourtia D. Don","desertpeony","Asteraceae"
"ACPA13","","Achnatherum parishii (Vasey) Barkworth","Parish's needlegrass","Poaceae"
"ACPAD","","Achnatherum parishii (Vasey) Barkworth var. depauperatum (M.E. Jones) Barkworth","crested needlegrass","Poaceae"
"ACPAD","STCOD","Stipa coronata Thurb. var. depauperata (M.E. Jones) Hitchc.","","Poaceae"
"ACPAP","","Achnatherum parishii (Vasey) Barkworth var. parishii","Parish's needlegrass","Poaceae"
"ACPAP","STCOP2","Stipa coronata Thurb. var. parishii (Vasey) Hitchc.","","Poaceae"
"ACPAP","STPA17","Stipa parishii Vasey","","Poaceae"
"ACPI2","","Achnatherum pinetorum (M.E. Jones) Barkworth","pine needlegrass","Poaceae"
"ACPI2","STPI2","Stipa pinetorum M.E. Jones","","Poaceae"
"ACRE3","","Acroptilon repens (L.) DC.","Russian knapweed","Asteraceae"
"ACRE3","CEPI3","Centaurea picris Pall. ex Willd.","","Asteraceae"
"ACRE3","CERE6","Centaurea repens L.","","Asteraceae"
"ACROP","","Acroptilon Cass.","acroptilon","Asteraceae"
"ACRU2","","Actaea rubra (Aiton) Willd.","red baneberry","Ranunculaceae"
"ACRUA8","","Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén","red baneberry","Ranunculaceae"
"ACRUA8","ACAR7","Actaea arguta Nutt.","","Ranunculaceae"
"ACRUA8","ACARV","Actaea arguta Nutt. var. viridiflora (Greene) Tidestr.","","Ranunculaceae"
"ACRUA8","ACRUA","Actaea rubra (Aiton) Willd. var. arguta (Nutt.) G. Lawson","","Ranunculaceae"
"ACRUA8","ACSPA","Actaea spicata L. var. arguta (Nutt.) Torr.","","Ranunculaceae"
"ACSC5","","Acarospora schleicheri (Ach.) A. Massal.","Schleicher's cracked lichen","Acarosporaceae"
"ACSC5","ACAL14","Acarospora albida H. Magn.","","Acarosporaceae"
"ACSC5","ACAM6","Acarospora amabilis H. Magn.","","Acarosporaceae"
"ACSC5","ACBE5","Acarospora bella (Nyl.) Jatta","","Acarosporaceae"
"ACSC5","ACCH4","Acarospora chrysops (Tuck.) H. Magn.","","Acarosporaceae"
"ACSC5","ACCO13","Acarospora contigua H. Magn.","","Acarosporaceae"
"ACSC5","ACDI5","Acarospora dissipata H. Magn.","","Acarosporaceae"
"ACSC5","ACEP","Acarospora epilutescens Zahlbr.","","Acarosporaceae"
"ACSC5","ACEV","Acarospora evoluta H. Magn.","","Acarosporaceae"
"ACSC5","ACIN10","Acarospora intercedens H. Magn.","","Acarosporaceae"
"ACSC5","ACOC2","Acarospora ocellata H. Magn.","","Acarosporaceae"
"ACSC5","ACRH2","Acarospora rhabarbarina Hue","","Acarosporaceae"
"ACSC5","ACRI5","Acarospora rimulosa H. Magn.","","Acarosporaceae"
"ACSC5","ACRU6","Acarospora rubicunda H. Magn.","","Acarosporaceae"
"ACSC5","ACSU7","Acarospora subalbida H. Magn.","","Acarosporaceae"
"ACSC5","ACSU8","Acarospora subcontigua H. Magn.","","Acarosporaceae"
"ACSC5","ACXA2","Acarospora xanthophana (Nyl.) Jatta","","Acarosporaceae"
"ACSH","","Acamptopappus shockleyi A. Gray","Shockley's goldenhead","Asteraceae"
"ACSP","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray","rayless goldenhead","Asteraceae"
"ACSP12","","Achnatherum speciosum (Trin. & Rupr.) Barkworth","desert needlegrass","Poaceae"
"ACSP12","STSP3","Stipa speciosa Trin. & Rupr.","","Poaceae"
"ACSPH","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. hirtellus S.F. Blake","rayless goldenhead","Asteraceae"
"ACSPS2","","Acamptopappus sphaerocephalus (Harv. & A. Gray ex A. Gray) A. Gray var. sphaerocephalus","rayless goldenhead","Asteraceae"
"ACSPS2","APSP2","Aplopappus sphaerocephalus Harv. & A. Gray ex A. Gray","","Asteraceae"
"ACTAE","","Actaea L.","baneberry","Ranunculaceae"
"ACTH7","","Achnatherum thurberianum (Piper) Barkworth","Thurber's needlegrass","Poaceae"
"ACTH7","STTH2","Stipa thurberiana Piper","","Poaceae"
"ACWE3","","Achnatherum webberi (Thurb.) Barkworth","Webber's needlegrass","Poaceae"
"ACWE3","ORWE","Oryzopsis webberi (Thurb.) Benth. ex Vasey","","Poaceae"
"ACWE3","STWE","Stipa webberi (Thurb.) B.L. Johnson","","Poaceae"
"ACWR5","","Acourtia wrightii (A. Gray) Reveal & R.M. King","Wright's desertpeony","Asteraceae"
"ACWR5","PEWR4","Perezia wrightii A. Gray","","Asteraceae"
"ADAL","","Adiantum aleuticum (Rupr.) Paris","Aleutian maidenhair","Pteridaceae"
"ADAL","ADPEA2","Adiantum pedatum L. ssp. aleuticum (Rupr.) Calder & Roy L. Taylor","","Pteridaceae"
"ADAL","ADPEC","Adiantum pedatum L. ssp. calderi Cody","","Pteridaceae"
"ADAL","ADPES","Adiantum pedatum L. ssp. subpumilum (W.H. Wagner) Lellinger","","Pteridaceae"
"ADAL","ADPEA","Adiantum pedatum L. var. aleuticum Rupr.","","Pteridaceae"
"ADAL","ADPES2","Adiantum pedatum L. var. subpumilum W.H. Wagner","","Pteridaceae"
"ADCA","","Adiantum capillus-veneris L.","common maidenhair fern","Pteridaceae"
"ADCA","ADCAM","Adiantum capillus-veneris L. var. modestum (Underw.) Fernald","","Pteridaceae"
"ADCA","ADCAP","Adiantum capillus-veneris L. var. protrusum Fernald","","Pteridaceae"
"ADCA","ADMO2","Adiantum modestum Underw.","","Pteridaceae"
"ADCO2","","Adenophyllum cooperi (A. Gray) Strother","Cooper's dyssodia","Asteraceae"
"ADCO2","DYCO2","Dyssodia cooperi A. Gray","","Asteraceae"
"ADENO2","","Adenostoma Hook. & Arn.","chamise","Rosaceae"
"ADENO5","","Adenophyllum Pers.","dogweed","Asteraceae"
"ADFA","","Adenostoma fasciculatum Hook. & Arn.","chamise","Rosaceae"
"ADFAF","","Adenostoma fasciculatum Hook. & Arn. var. fasciculatum","common chamise","Rosaceae"
"ADIAN","","Adiantum L.","maidenhair fern","Pteridaceae"
"ADPO","","Adenophyllum porophylloides (A. Gray) Strother","San Felipe dyssodia","Asteraceae"
"ADPO","DYPO","Dyssodia porophylloides A. Gray","","Asteraceae"
"AECY","","Aegilops cylindrica Host","jointed goatgrass","Poaceae"
"AECY","AECYR","Aegilops cylindrica Host var. rubiginosa Popova","","Poaceae"
"AECY","AETA3","Aegilops tauschii auct. non Coss.","","Poaceae"
"AECY","CYCY5","Cylindropyrum cylindricum (Host) Á. Löve","","Poaceae"
"AECY","TRCY3","Triticum cylindricum (Host) Ces., Pass. & Gibelli","","Poaceae"
"AEGIL","","Aegilops L.","goatgrass","Poaceae"
"AETR","","Aegilops triuncialis L.","barbed goatgrass","Poaceae"
"AETR","AESQ","Aegilops squarrosa L.","","Poaceae"
"AETR","TRPE19","Triticum persicum (Boiss.) Aitch. & Hemsl.","","Poaceae"
"AETR","TRTR5","Triticum triunciale (L.) Raspail","","Poaceae"
"AGAST","","Agastache Clayton ex Gronov.","giant hyssop","Lamiaceae"
"AGAU2","","Agoseris aurantiaca (Hook.) Greene","orange agoseris","Asteraceae"
"AGAUA","","Agoseris aurantiaca (Hook.) Greene var. aurantiaca","orange agoseris","Asteraceae"
"AGAUA","AGGR7","Agoseris graminifolia Greene","","Asteraceae"
"AGAUA","AGRO2","Agoseris rostrata Rydb.","","Asteraceae"
"AGAUA","TRAU8","Troximon aurantiacum Hook.","","Asteraceae"
"AGAUP","","Agoseris aurantiaca (Hook.) Greene var. purpurea (A. Gray) Cronquist","orange agoseris","Asteraceae"
"AGAUP","AGAUP2","Agoseris aurantiaca (Hook.) Greene ssp. purpurea (A. Gray) G.W. Douglas","","Asteraceae"
"AGAVE","","Agave L.","agave","Agavaceae"
"AGCA5","","Agrostis capillaris L.","colonial bentgrass","Poaceae"
"AGCA5","AGSY2","Agrostis sylvatica Huds.","","Poaceae"
"AGCA5","AGTE","Agrostis tenuis Sibth.","","Poaceae"
"AGCA5","AGTEA","Agrostis tenuis Sibth. var. aristata (Parnell) Druce","","Poaceae"
"AGCA5","AGTEH","Agrostis tenuis Sibth. var. hispida (Willd.) Philipson","","Poaceae"
"AGCA5","AGTEP","Agrostis tenuis Sibth. var. pumila (L.) Druce","","Poaceae"
"AGCA5","AGVU2","Agrostis vulgaris With.","","Poaceae"
"AGCR","","Agropyron cristatum (L.) Gaertn.","crested wheatgrass","Poaceae"
"AGCRP8","","Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev","crested wheatgrass","Poaceae"
"AGCRP8","AGCR3","Agropyron cristatiforme Sarkar","","Poaceae"
"AGCRP8","AGPE6","Agropyron pectinatum (M. Bieb.) P. Beauv.","","Poaceae"
"AGCRP8","AGPE5","Agropyron pectiniforme Roem. & Schult.","","Poaceae"
"AGCU","","Agastache cusickii (Greenm.) A. Heller","nettleleaf horsemint","Lamiaceae"
"AGCU","AGCUP","Agastache cusickii (Greenm.) A. Heller var. parva Cronquist","","Lamiaceae"
"AGDE2","","Agropyron desertorum (Fisch. ex Link) Schult.","desert wheatgrass","Poaceae"
"AGDE2","AGCRD","Agropyron cristatum (L.) Gaertn. ssp. desertorum (Fisch. ex Link) Á. Löve","","Poaceae"
"AGDE2","AGCRD2","Agropyron cristatum (L.) Gaertn. var. desertorum (Fisch. ex Link) Dorn","","Poaceae"
"AGEL","","Agoseris elata (Nutt.) Greene","tall agoseris","Asteraceae"
"AGEL","STEL4","Stylopappus elatus Nutt.","","Asteraceae"
"AGERA2","","Ageratina Spach","snakeroot","Asteraceae"
"AGEX","","Agrostis exarata Trin.","spike bentgrass","Poaceae"
"AGEX","AGAE2","Agrostis aenea Trin.","","Poaceae"
"AGEX","AGAL2","Agrostis alaskana Hultén","","Poaceae"
"AGEX","AGAM2","Agrostis ampla Hitchc.","","Poaceae"
"AGEX","AGAS4","Agrostis asperifolia Trin.","","Poaceae"
"AGEX","AGEXM3","Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc.","","Poaceae"
"AGEX","AGEXM","Agrostis exarata Trin. var. minor Hook.","","Poaceae"
"AGEX","AGEXM2","Agrostis exarata Trin. var. monolepis (Torr.) Hitchc.","","Poaceae"
"AGEX","AGEXP2","Agrostis exarata Trin. var. pacifica Vasey","","Poaceae"
"AGEX","AGEXP","Agrostis exarata Trin. var. purpurascens Hultén","","Poaceae"
"AGEX","AGLO2","Agrostis longiligula Hitchc.","","Poaceae"
"AGEX","AGLOA","Agrostis longiligula Hitchc. var. australis J.T. Howell","","Poaceae"
"AGEX","AGME","Agrostis melaleuca (Trin.) Hitchc.","","Poaceae"
"AGEX","AGMIM","Agrostis microphylla Steud. var. major Vasey","","Poaceae"
"AGFR","","Agropyron fragile (Roth) P. Candargy","Siberian wheatgrass","Poaceae"
"AGFR","AGCRF","Agropyron cristatum (L.) Gaertn. ssp. fragile (Roth) Á. Löve","","Poaceae"
"AGFR","AGCRF2","Agropyron cristatum (L.) Gaertn. var. fragile (Roth) Dorn","","Poaceae"
"AGFR","AGFRM","Agropyron fragile (Roth) P. Candargy ssp. mongolicum (Keng) D.R. Dewey","","Poaceae"
"AGFR","AGFRS","Agropyron fragile (Roth) P. Candargy ssp. sibiricum (Willd.) Melderis","","Poaceae"
"AGFR","AGFRS2","Agropyron fragile (Roth) P. Candargy var. sibiricum (Willd.) Tzvelev","","Poaceae"
"AGFR","AGMO6","Agropyron mongolicum Keng","","Poaceae"
"AGFR","AGSI","Agropyron sibiricum (Willd.) P. Beauv.","","Poaceae"
"AGGI2","","Agrostis gigantea Roth","redtop","Poaceae"
"AGGI2","AGAL3","Agrostis alba auct. non L.","","Poaceae"
"AGGI2","AGGID","Agrostis gigantea Roth var. dispar (Michx.) Philipson","","Poaceae"
"AGGI2","AGNI","Agrostis nigra With.","","Poaceae"
"AGGI2","AGSTG","Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens","","Poaceae"
"AGGI2","AGSTM","Agrostis stolonifera L. var. major (Gaudin) Farw.","","Poaceae"
"AGGL","","Agoseris glauca (Pursh) Raf.","pale agoseris","Asteraceae"
"AGGLA","","Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist","pale agoseris","Asteraceae"
"AGGLA","AGAG","Agoseris agrestis Osterh.","","Asteraceae"
"AGGLG","","Agoseris glauca (Pursh) Raf. var. glauca","pale agoseris","Asteraceae"
"AGGLG","AGTU3","Agoseris turbinata Rydb.","","Asteraceae"
"AGGLG","TRGL7","Troximon glaucum Pursh","","Asteraceae"
"AGGLL","","Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley","false agoseris","Asteraceae"
"AGGLL","AGAR5","Agoseris arizonica Greene","","Asteraceae"
"AGGLL","AGGLP","Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.","","Asteraceae"
"AGGLL","AGPA14","Agoseris parviflora (Nutt.) Greene","","Asteraceae"
"AGGLL","MAGLL","Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton","","Asteraceae"
"AGGLL","TRPA12","Troximon parviflorum Nutt.","","Asteraceae"
"AGGLM","","Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist","pale agoseris","Asteraceae"
"AGGLM","AGMO5","Agoseris monticola Greene","","Asteraceae"
"AGGR","","Agoseris grandiflora (Nutt.) Greene","shortbeak agoseris","Asteraceae"
"AGGR","AGGRL","Agoseris grandiflora (Nutt.) Greene var. leptophylla G.I. Baird","","Asteraceae"
"AGGR","AGLA6","Agoseris laciniata (Nutt.) Greene","","Asteraceae"
"AGGR","AGPL3","Agoseris plebeja (Greene) Greene","","Asteraceae"
"AGGR","TRGR13","Troximon grandiflorum Nutt.","","Asteraceae"
