"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"ACNEI2","NEACI","Negundo aceroides (L.) Moench ssp. interius (Britton) Á. Löve & D. Löve","","Aceraceae"
"ACNEI2","NEIN3","Negundo interius (Britton) Rydb.","","Aceraceae"
"ACNEN2","","Achnatherum nelsonii (Scribn.) Barkworth ssp. nelsonii","Columbia needlegrass","Poaceae"
"ACNEN2","STCON2","Stipa columbiana Macoun var. nelsonii (Scribn.) H. St. John","","Poaceae"
"ACNEN2","STNE3","Stipa nelsonii Scribn.","","Poaceae"
"ACNEN2","STOCN","Stipa occidentalis Thurb. var. nelsonii (Scribn.) C.L. Hitchc.","","Poaceae"
"ACNEN2","STWI","Stipa williamsii Scribn.","","Poaceae"
"ACNEV","","Acer negundo L. var. violaceum (G. Kirchn.) H. Jaeger","boxelder","Aceraceae"
"ACNEV","NEACV","Negundo aceroides (L.) Moench ssp. violaceum (G. Kirchn.) W.A. Weber","","Aceraceae"
"ACOC3","","Achnatherum occidentale (Thurb.) Barkworth","western needlegrass","Poaceae"
"ACOCC","","Achnatherum occidentale (Thurb.) Barkworth ssp. californicum (Merr. & Burtt Davy) Barkworth","California needlegrass","Poaceae"
"ACOCC","ACNEL2","Achnatherum nelsonii (Scribn.) Barkworth ssp. longiaristatum (Barkworth & Maze) Barkworth","","Poaceae"
"ACOCC","STCA2","Stipa californica Merr. & Burtt Davy","","Poaceae"
"ACOCC","STNEL3","Stipa nelsonii Scribn. var. longiaristata Barkworth & Maze","","Poaceae"
"ACOCC","STOCC","Stipa occidentalis Thurb. var. californica (Merr. & Burtt Davy) C.L. Hitchc.","","Poaceae"
"ACOCP","","Achnatherum occidentale (Thurb.) Barkworth ssp. pubescens (Vasey) Barkworth","pubescent western needlegrass","Poaceae"
"ACOCP","STEL2","Stipa elmeri Piper & Brodie ex Scribn.","","Poaceae"
"ACOCP","STOCP","Stipa occidentalis Thurb. var. pubescens (Vasey) Maze, Roy L. Taylor & MacBryde","","Poaceae"
"ACONI","","Aconitum L.","monkshood","Ranunculaceae"
"ACORU","","Acorus L.","sweetflag","Acoraceae"
"ACPI2","","Achnatherum pinetorum (M.E. Jones) Barkworth","pine needlegrass","Poaceae"
"ACPI2","STPI2","Stipa pinetorum M.E. Jones","","Poaceae"
"ACPL","","Acer platanoides L.","Norway maple","Aceraceae"
"ACPL","ACPLS","Acer platanoides L. var. schwedleri G. Nicholson","","Aceraceae"
"ACPT","","Achillea ptarmica L.","sneezeweed","Asteraceae"
"ACRE3","","Acroptilon repens (L.) DC.","hardheads","Asteraceae"
"ACRE3","CEPI3","Centaurea picris Pall. ex Willd.","","Asteraceae"
"ACRE3","CERE6","Centaurea repens L.","","Asteraceae"
"ACRI8","","Achnatherum richardsonii (Link) Barkworth","Richardson's needlegrass","Poaceae"
"ACRI8","STRI2","Stipa richardsonii Link","","Poaceae"
"ACROP","","Acroptilon Cass.","hardheads","Asteraceae"
"ACRU2","","Actaea rubra (Aiton) Willd.","red baneberry","Ranunculaceae"
"ACRUA8","","Actaea rubra (Aiton) Willd. ssp. arguta (Nutt.) Hultén","red baneberry","Ranunculaceae"
"ACRUA8","ACAR7","Actaea arguta Nutt.","","Ranunculaceae"
"ACRUA8","ACARV","Actaea arguta Nutt. var. viridiflora (Greene) Tidestr.","","Ranunculaceae"
"ACRUA8","ACRUA","Actaea rubra (Aiton) Willd. var. arguta (Nutt.) G. Lawson","","Ranunculaceae"
"ACRUA8","ACSPA","Actaea spicata L. var. arguta (Nutt.) Torr.","","Ranunculaceae"
"ACSC5","","Acarospora schleicheri (Ach.) A. Massal.","Schleicher's cracked lichen","Acarosporaceae"
"ACSC5","ACAL14","Acarospora albida H. Magn.","","Acarosporaceae"
"ACSC5","ACAM6","Acarospora amabilis H. Magn.","","Acarosporaceae"
"ACSC5","ACBE5","Acarospora bella (Nyl.) Jatta","","Acarosporaceae"
"ACSC5","ACCH4","Acarospora chrysops (Tuck.) H. Magn.","","Acarosporaceae"
"ACSC5","ACCO13","Acarospora contigua H. Magn.","","Acarosporaceae"
"ACSC5","ACDI5","Acarospora dissipata H. Magn.","","Acarosporaceae"
"ACSC5","ACEP","Acarospora epilutescens Zahlbr.","","Acarosporaceae"
"ACSC5","ACEV","Acarospora evoluta H. Magn.","","Acarosporaceae"
"ACSC5","ACIN10","Acarospora intercedens H. Magn.","","Acarosporaceae"
"ACSC5","ACOC2","Acarospora ocellata H. Magn.","","Acarosporaceae"
"ACSC5","ACRH2","Acarospora rhabarbarina Hue","","Acarosporaceae"
"ACSC5","ACRI5","Acarospora rimulosa H. Magn.","","Acarosporaceae"
"ACSC5","ACRU6","Acarospora rubicunda H. Magn.","","Acarosporaceae"
"ACSC5","ACSU7","Acarospora subalbida H. Magn.","","Acarosporaceae"
"ACSC5","ACSU8","Acarospora subcontigua H. Magn.","","Acarosporaceae"
"ACSC5","ACXA2","Acarospora xanthophana (Nyl.) Jatta","","Acarosporaceae"
"ACSW3","","Achnatherum swallenii (C.L. Hitchc. & Spellenb.) Barkworth","Swallen's ricegrass","Poaceae"
"ACSW3","ORSW","Oryzopsis swallenii C.L. Hitchc. & Spellenb.","","Poaceae"
"ACTAE","","Actaea L.","baneberry","Ranunculaceae"
"ACTH7","","Achnatherum thurberianum (Piper) Barkworth","Thurber's needlegrass","Poaceae"
"ACTH7","STTH2","Stipa thurberiana Piper","","Poaceae"
"ACWE3","","Achnatherum webberi (Thurb.) Barkworth","Webber ricegrass","Poaceae"
"ACWE3","ORWE","Oryzopsis webberi (Thurb.) Benth. ex Vasey","","Poaceae"
"ACWE3","STWE","Stipa webberi (Thurb.) B.L. Johnson","","Poaceae"
"ADAE","","Adonis aestivalis L.","summer pheasant's eye","Ranunculaceae"
"ADAE","ADAEC","Adonis aestivalis L. var. citrina Hoffm.","","Ranunculaceae"
"ADAL","","Adiantum aleuticum (Rupr.) Paris","Aleutian maidenhair","Pteridaceae"
"ADAL","ADPEA2","Adiantum pedatum L. ssp. aleuticum (Rupr.) Calder & Roy L. Taylor","","Pteridaceae"
"ADAL","ADPEC","Adiantum pedatum L. ssp. calderi Cody","","Pteridaceae"
"ADAL","ADPES","Adiantum pedatum L. ssp. subpumilum (W.H. Wagner) Lellinger","","Pteridaceae"
"ADAL","ADPEA","Adiantum pedatum L. var. aleuticum Rupr.","","Pteridaceae"
"ADAL","ADPES2","Adiantum pedatum L. var. subpumilum W.H. Wagner","","Pteridaceae"
"ADAN","","Adonis annua L.","blooddrops","Ranunculaceae"
"ADAN","ADAU","Adonis autumnalis L.","","Ranunculaceae"
"ADBI","","Adenocaulon bicolor Hook.","American trailplant","Asteraceae"
"ADENO","","Adenocaulon Hook.","trailplant","Asteraceae"
"ADIAN","","Adiantum L.","maidenhair fern","Pteridaceae"
"ADONI","","Adonis L.","pheasant's eye","Ranunculaceae"
"AECY","","Aegilops cylindrica Host","jointed goatgrass","Poaceae"
"AECY","AECYR","Aegilops cylindrica Host var. rubiginosa Popova","","Poaceae"
"AECY","AETA3","Aegilops tauschii auct. non Coss.","","Poaceae"
"AECY","CYCY5","Cylindropyrum cylindricum (Host) Á. Löve","","Poaceae"
"AECY","TRCY3","Triticum cylindricum (Host) Ces., Pass. & Gibelli","","Poaceae"
"AECY2","","Aethusa cynapium L.","fool's parsley","Apiaceae"
"AEGIL","","Aegilops L.","goatgrass","Poaceae"
"AEGOP","","Aegopodium L.","goutweed","Apiaceae"
"AEPO","","Aegopodium podagraria L.","bishop's goutweed","Apiaceae"
"AEPO","AEPOV","Aegopodium podagraria L. var. variegatum L.H. Bailey","","Apiaceae"
"AETHU","","Aethusa L.","aethusa","Apiaceae"
"AGAST","","Agastache Clayton ex Gronov.","giant hyssop","Lamiaceae"
"AGAU2","","Agoseris aurantiaca (Hook.) Greene","orange agoseris","Asteraceae"
"AGAUA","","Agoseris aurantiaca (Hook.) Greene var. aurantiaca","orange agoseris","Asteraceae"
"AGAUA","AGGR7","Agoseris graminifolia Greene","","Asteraceae"
"AGAUA","AGRO2","Agoseris rostrata Rydb.","","Asteraceae"
"AGAUA","TRAU8","Troximon aurantiacum Hook.","","Asteraceae"
"AGCA5","","Agrostis capillaris L.","colonial bentgrass","Poaceae"
"AGCA5","AGSY2","Agrostis sylvatica Huds.","","Poaceae"
"AGCA5","AGTE","Agrostis tenuis Sibth.","","Poaceae"
"AGCA5","AGTEA","Agrostis tenuis Sibth. var. aristata (Parnell) Druce","","Poaceae"
"AGCA5","AGTEH","Agrostis tenuis Sibth. var. hispida (Willd.) Philipson","","Poaceae"
"AGCA5","AGTEP","Agrostis tenuis Sibth. var. pumila (L.) Druce","","Poaceae"
"AGCA5","AGVU2","Agrostis vulgaris With.","","Poaceae"
"AGCR","","Agropyron cristatum (L.) Gaertn.","crested wheatgrass","Poaceae"
"AGCRP8","","Agropyron cristatum (L.) Gaertn. ssp. pectinatum (M. Bieb.) Tzvelev","crested wheatgrass","Poaceae"
"AGCRP8","AGCR3","Agropyron cristatiforme Sarkar","","Poaceae"
"AGCRP8","AGPE6","Agropyron pectinatum (M. Bieb.) P. Beauv.","","Poaceae"
"AGCRP8","AGPE5","Agropyron pectiniforme Roem. & Schult.","","Poaceae"
"AGCU","","Agastache cusickii (Greenm.) A. Heller","Cusick's giant hyssop","Lamiaceae"
"AGCU","AGCUP","Agastache cusickii (Greenm.) A. Heller var. parva Cronquist","","Lamiaceae"
"AGERA2","","Ageratina Spach","snakeroot","Asteraceae"
"AGEX","","Agrostis exarata Trin.","spike bentgrass","Poaceae"
"AGEX","AGAE2","Agrostis aenea Trin.","","Poaceae"
"AGEX","AGAL2","Agrostis alaskana Hultén","","Poaceae"
"AGEX","AGAM2","Agrostis ampla Hitchc.","","Poaceae"
"AGEX","AGAS4","Agrostis asperifolia Trin.","","Poaceae"
"AGEX","AGEXM3","Agrostis exarata Trin. ssp. minor (Hook.) C.L. Hitchc.","","Poaceae"
"AGEX","AGEXM","Agrostis exarata Trin. var. minor Hook.","","Poaceae"
"AGEX","AGEXM2","Agrostis exarata Trin. var. monolepis (Torr.) Hitchc.","","Poaceae"
"AGEX","AGEXP2","Agrostis exarata Trin. var. pacifica Vasey","","Poaceae"
"AGEX","AGEXP","Agrostis exarata Trin. var. purpurascens Hultén","","Poaceae"
"AGEX","AGLO2","Agrostis longiligula Hitchc.","","Poaceae"
"AGEX","AGLOA","Agrostis longiligula Hitchc. var. australis J.T. Howell","","Poaceae"
"AGEX","AGME","Agrostis melaleuca (Trin.) Hitchc.","","Poaceae"
"AGEX","AGMIM","Agrostis microphylla Steud. var. major Vasey","","Poaceae"
"AGGI","","Agrostemma githago L.","common corncockle","Caryophyllaceae"
"AGGI2","","Agrostis gigantea Roth","redtop bentgrass","Poaceae"
"AGGI2","AGAL3","Agrostis alba auct. non L.","","Poaceae"
"AGGI2","AGGID","Agrostis gigantea Roth var. dispar (Michx.) Philipson","","Poaceae"
"AGGI2","AGNI","Agrostis nigra With.","","Poaceae"
"AGGI2","AGSTG","Agrostis stolonifera L. ssp. gigantea (Roth) Schübl. & G. Martens","","Poaceae"
"AGGI2","AGSTM","Agrostis stolonifera L. var. major (Gaudin) Farw.","","Poaceae"
"AGGL","","Agoseris glauca (Pursh) Raf.","mountain dandelion","Asteraceae"
"AGGLA","","Agoseris glauca (Pursh) Raf. var. agrestis (Osterh.) Q. Jones ex Cronquist","pale agoseris","Asteraceae"
"AGGLA","AGAG","Agoseris agrestis Osterh.","","Asteraceae"
"AGGLD","","Agoseris glauca (Pursh) Raf. var. dasycephala (Torr. & A. Gray) Jeps.","pale agoseris","Asteraceae"
"AGGLD","AGGLS","Agoseris glauca (Pursh) Raf. ssp. scorzonerifolia (Schrad.) Piper","","Asteraceae"
"AGGLD","AGGLA2","Agoseris glauca (Pursh) Raf. var. asper (Rydb.) Cronquist","","Asteraceae"
"AGGLD","AGGLP2","Agoseris glauca (Pursh) Raf. var. pumila (Nutt.) Garrett","","Asteraceae"
"AGGLD","AGSC7","Agoseris scorzonerifolia (Schrad.) Greene","","Asteraceae"
"AGGLD","TRGLD","Troximon glaucum Pursh var. dasycephalum Torr. & A. Gray","","Asteraceae"
"AGGLG","","Agoseris glauca (Pursh) Raf. var. glauca","pale agoseris","Asteraceae"
"AGGLG","AGTU3","Agoseris turbinata Rydb.","","Asteraceae"
"AGGLG","TRGL7","Troximon glaucum Pursh","","Asteraceae"
"AGGLL","","Agoseris glauca (Pursh) Raf. var. laciniata (D.C. Eaton) Smiley","false agoseris","Asteraceae"
"AGGLL","AGAR5","Agoseris arizonica Greene","","Asteraceae"
"AGGLL","AGGLP","Agoseris glauca (Pursh) Raf. var. parviflora (Nutt.) Rydb.","","Asteraceae"
"AGGLL","AGPA14","Agoseris parviflora (Nutt.) Greene","","Asteraceae"
"AGGLL","MAGLL","Macrorhynchus glaucus (Pursh) D.C. Eaton var. laciniatus D.C. Eaton","","Asteraceae"
"AGGLL","TRPA12","Troximon parviflorum Nutt.","","Asteraceae"
"AGGLM","","Agoseris glauca (Pursh) Raf. var. monticola (Greene) Q. Jones ex Cronquist","pale agoseris","Asteraceae"
"AGGLM","AGMO5","Agoseris monticola Greene","","Asteraceae"
"AGGR","","Agoseris grandiflora (Nutt.) Greene","bigflower agoseris","Asteraceae"
"AGGR","AGGRL","Agoseris grandiflora (Nutt.) Greene var. leptophylla G.I. Baird","","Asteraceae"
"AGGR","AGLA6","Agoseris laciniata (Nutt.) Greene","","Asteraceae"
"AGGR","AGPL3","Agoseris plebeja (Greene) Greene","","Asteraceae"
"AGGR","TRGR13","Troximon grandiflorum Nutt.","","Asteraceae"
"AGHE2","","Agoseris heterophylla (Nutt.) Greene","annual mountain dandelion","Asteraceae"
"AGHEH","","Agoseris heterophylla (Nutt.) Greene var. heterophylla","annual agoseris","Asteraceae"
"AGHEH","AGHEC2","Agoseris heterophylla (Nutt.) Greene ssp. californica (Nutt.) Piper","","Asteraceae"
"AGHEH","AGHEN","Agoseris heterophylla (Nutt.) Greene ssp. normalis Piper","","Asteraceae"
"AGHEH","AGHEC3","Agoseris heterophylla (Nutt.) Greene var. cryptopleura Jeps.","","Asteraceae"
"AGHEH","AGHEK","Agoseris heterophylla (Nutt.) Greene var. kymapleura Greene","","Asteraceae"
"AGHEH","MAHE4","Macrorhynchus heterophyllus Nutt.","","Asteraceae"
"AGHU","","Agrostis humilis Vasey","alpine bentgrass","Poaceae"
"AGHU","AGTH2","Agrostis thurberiana Hitchc.","","Poaceae"
"AGHU","POHU","Podagrostis humilis (Vasey) Björkman","","Poaceae"
"AGHU","POTH3","Podagrostis thurberiana (Hitchc.) Hultén","","Poaceae"
"AGID","","Agrostis idahoensis Nash","Idaho bentgrass","Poaceae"
"AGID","AGBOR","Agrostis borealis Hartm. var. recta (Hartm.) B. Boivin","","Poaceae"
"AGID","AGCL4","Agrostis clavata auct. non Trin.","","Poaceae"
"AGID","AGFI3","Agrostis filicumis M.E. Jones","","Poaceae"
"AGLA9","","Agoseris lackschewitzii Douglass M. Hend. & R. Moseley","Mill Creek agoseris","Asteraceae"
"AGLA9","AGAUC","Agoseris aurantiaca (Hook.) Greene var. carnea (Rydb.) Lesica","","Asteraceae"
"AGLA9","AGCA16","Agoseris carnea Rydb.","","Asteraceae"
"AGOC2","","Ageratina occidentalis (Hook.) R.M. King & H. Rob.","western snakeroot","Asteraceae"
"AGOC2","EUOC5","Eupatorium occidentale Hook.","","Asteraceae"
"AGOR","","Agrostis oregonensis Vasey","Oregon bentgrass","Poaceae"
"AGOSE","","Agoseris Raf.","agoseris","Asteraceae"
"AGPA8","","Agrostis pallens Trin.","seashore bentgrass","Poaceae"
"AGPA8","AGDI","Agrostis diegoensis Vasey","","Poaceae"
"AGPA8","AGLE2","Agrostis lepida Hitchc.","","Poaceae"
"AGPA8","AGPAV","Agrostis pallens Trin. var. vaseyi H. St. John","","Poaceae"
"AGRE","","Agoseris retrorsa (Benth.) Greene","spearleaf agoseris","Asteraceae"
"AGRE","MARE7","Macrorhynchus retrorsus Benth.","","Asteraceae"
"AGROP2","","Agropyron Gaertn.","wheatgrass","Poaceae"
"AGROS","","Agrostemma L.","corncockle","Caryophyllaceae"
"AGROS2","","Agrostis L.","bentgrass","Poaceae"
