"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"AGST2","AGPA17","Agrostis palustris Huds.","","Poaceae"
"AGST2","AGSTC","Agrostis stolonifera L. var. compacta Hartm.","","Poaceae"
"AGST2","AGSTP","Agrostis stolonifera L. var. palustris (Huds.) Farw.","","Poaceae"
"AGVI9","","Agrostis vinealis Schreb.","brown bentgrass","Poaceae"
"AGVIV3","","Agrostis vinealis Schreb. ssp. vinealis","brown bentgrass","Poaceae"
"AGVIV3","AGCAM3","Agrostis canina L. ssp. montana (Hartm.) Hartm.","","Poaceae"
"AGVIV3","AGCAA2","Agrostis canina L. var. arida Schltdl.","","Poaceae"
"AGVIV3","AGCAM4","Agrostis canina L. var. montana Hartm.","","Poaceae"
"AGVIV3","AGST5","Agrostis stricta J.F. Gmel.","","Poaceae"
"AGVIV3","AGTR4","Agrostis trinii Turcz.","","Poaceae"
"AGVIV3","AGVIT","Agrostis vinealis Schreb. ssp. trinii (Turcz.) Tzvelev","","Poaceae"
"AICA","","Aira caryophyllea L.","silver hairgrass","Poaceae"
"AICAC2","","Aira caryophyllea L. var. caryophyllea","silver hairgrass","Poaceae"
"AICAC2","ASCA22","Aspris caryophyllea (L.) Nash","","Poaceae"
"AIRA","","Aira L.","hairgrass","Poaceae"
"ALAE","","Alopecurus aequalis Sobol.","shortawn foxtail","Poaceae"
"ALAEA","","Alopecurus aequalis Sobol. var. aequalis","shortawn foxtail","Poaceae"
"ALAEA","ALAEN","Alopecurus aequalis Sobol. var. natans (Wahlenb.) Fernald","","Poaceae"
"ALAEA","ALAR5","Alopecurus aristulatus Michx.","","Poaceae"
"ALAEA","ALGEA","Alopecurus geniculatus L. var. aristulatus (Michx.) Torr.","","Poaceae"
"ALCHE","","Alchemilla L.","lady's mantle","Rosaceae"
"ALFI4","","Allium fistulosum L.","welsh onion","Liliaceae"
"ALGE2","","Alopecurus geniculatus L.","water foxtail","Poaceae"
"ALGEG4","","Alopecurus geniculatus L. var. geniculatus","water foxtail","Poaceae"
"ALGEG4","ALPA9","Alopecurus pallescens Piper","","Poaceae"
"ALIN2","","Alnus incana (L.) Moench","gray alder","Betulaceae"
"ALINT","","Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung","thinleaf alder","Betulaceae"
"ALINT","ALINO","Alnus incana (L.) Moench var. occidentalis (Dippel) C.L. Hitchc.","","Betulaceae"
"ALINT","ALINV","Alnus incana (L.) Moench var. virescens S. Watson","","Betulaceae"
"ALINT","ALPU5","Alnus ×purpusii Callier","","Betulaceae"
"ALINT","ALTE2","Alnus tenuifolia Nutt.","","Betulaceae"
"ALISM","","Alisma L.","water plantain","Alismataceae"
"ALLIA","","Alliaria Heist. ex Fabr.","alliaria","Brassicaceae"
"ALLIU","","Allium L.","onion","Liliaceae"
"ALMA8","","Alopecurus magellanicus Lam.","Alpine Meadow-Foxtail","Poaceae"
"ALMA8","ALAL2","Alopecurus alpinus Sm.","","Poaceae"
"ALMA8","ALALG","Alopecurus alpinus Sm. ssp. glaucus (Less.) Hultén","","Poaceae"
"ALMA8","ALALS","Alopecurus alpinus Sm. ssp. stejnegeri (Vasey) Hultén","","Poaceae"
"ALMA8","ALALB","Alopecurus alpinus Sm. var. borealis (Trin.) Griseb.","","Poaceae"
"ALMA8","ALALG2","Alopecurus alpinus Sm. var. glaucus (Less.) Krylov","","Poaceae"
"ALMA8","ALALO","Alopecurus alpinus Sm. var. occidentalis (Scribn. & Tweedy) B. Boivin","","Poaceae"
"ALMA8","ALALS2","Alopecurus alpinus Sm. var. stejnegeri (Vasey) Hultén","","Poaceae"
"ALMA8","ALBO6","Alopecurus borealis Trin.","","Poaceae"
"ALMA8","ALGL8","Alopecurus glaucus Less.","","Poaceae"
"ALMA8","ALOC7","Alopecurus occidentalis Scribn. & Tweedy","","Poaceae"
"ALMO4","","Alchemilla monticola Opiz","hairy lady's mantle","Rosaceae"
"ALMO4","ALPR5","Alchemilla pratensis auct. non F.W. Schmidt","","Rosaceae"
"ALMO4","ALVU2","Alchemilla vulgaris auct. non L.","","Rosaceae"
"ALMO4","ALVUP","Alchemilla vulgaris L. var. pastoralis (Buser) B. Boivin","","Rosaceae"
"ALMO4","ALXA","Alchemilla xanthochlora auct. non Rothm.","","Rosaceae"
"ALNUS","","Alnus Mill.","alder","Betulaceae"
"ALOB5","","Alyssum obovatum (C.A. Mey.) Turcz.","American madwort","Brassicaceae"
"ALOB5","ALAM4","Alyssum americanum Greene","","Brassicaceae"
"ALOPE","","Alopecurus L.","foxtail","Poaceae"
"ALPE4","","Alliaria petiolata (M. Bieb.) Cavara & Grande","garlic mustard","Brassicaceae"
"ALPE4","ALAL8","Alliaria alliaria (L.) Britton, nom. inval.","","Brassicaceae"
"ALPE4","ALOF3","Alliaria officinalis Andrz. ex M. Bieb.","","Brassicaceae"
"ALPE4","ERAL14","Erysimum alliaria L.","","Brassicaceae"
"ALPE4","SIAL11","Sisymbrium alliaria (L.) Scop.","","Brassicaceae"
"ALPL","","Alisma plantago-aquatica L.","European water plantain","Alismataceae"
"ALPR3","","Alopecurus pratensis L.","meadow foxtail","Poaceae"
"ALRU2","","Alnus rubra Bong.","red alder","Betulaceae"
"ALRU2","ALOR","Alnus oregona Nutt.","","Betulaceae"
"ALRU2","ALORP","Alnus oregona Nutt. var. pinnatisecta Starker","","Betulaceae"
"ALSC","","Allium schoenoprasum L.","wild chives","Liliaceae"
"ALSCS","","Allium schoenoprasum L. var. sibiricum (L.) Hartm.","wild chives","Liliaceae"
"ALSCS","ALSCS3","Allium schoenoprasum L. ssp. sibiricum (L.) Celak.","","Liliaceae"
"ALSCS","ALSCL","Allium schoenoprasum L. var. laurentianum Fernald","","Liliaceae"
"ALSCS","ALSI4","Allium sibiricum L.","","Liliaceae"
"ALSCS2","","Allium schoenoprasum L. var. schoenoprasum","wild chives","Liliaceae"
"ALSU2","","Alchemilla subcrenata Buser","broadtooth lady's mantle","Rosaceae"
"ALTR7","","Alisma triviale Pursh","northern water plantain","Alismataceae"
"ALTR7","ALBR10","Alisma brevipes Greene","","Alismataceae"
"ALTR7","ALPLB","Alisma plantago-aquatica L. ssp. brevipes (Greene) Sam.","","Alismataceae"
"ALTR7","ALPLA","Alisma plantago-aquatica L. var. americanum Schult.","","Alismataceae"
"ALTR7","ALPLB2","Alisma plantago-aquatica L. var. brevipes (Greene) Vict.","","Alismataceae"
"ALVI","","Allium vineale L.","wild garlic","Liliaceae"
"ALVI3","","Allium victorialis L.","victory onion","Liliaceae"
"ALVI3","ALVIP2","Allium victorialis L. ssp. platyphyllum Hultén","","Liliaceae"
"ALVI5","","Alnus viridis (Chaix) DC.","green alder","Betulaceae"
"ALVIC","","Alnus viridis (Chaix) DC. ssp. crispa (Aiton) Turrill","mountain alder","Betulaceae"
"ALVIC","ALCR6","Alnus crispa (Aiton) Pursh","","Betulaceae"
"ALVIC","ALCRE","Alnus crispa (Aiton) Pursh var. elongata Raup","","Betulaceae"
"ALVIC","ALCRM","Alnus crispa (Aiton) Pursh var. mollis (Fernald) Fernald","","Betulaceae"
"ALVIC","ALHU3","Alnus ×hultenii Murai p.p.","","Betulaceae"
"ALVIC","ALVIC2","Alnus viridis (Chaix) DC. var. crispa (Aiton) House","","Betulaceae"
"ALVIC","DUVI3","Duschekia viridis (Chaix) Opiz p.p.","","Betulaceae"
"ALVIF","","Alnus viridis (Chaix) DC. ssp. fruticosa (Rupr.) Nyman","Siberian alder","Betulaceae"
"ALVIS","","Alnus viridis (Chaix) DC. ssp. sinuata (Regel) Á. Löve & D. Löve","Sitka alder","Betulaceae"
"ALVIS","ALAL9","Alnus alnobetula (Ehrh.) K. Koch p.p.","","Betulaceae"
"ALVIS","ALCRL","Alnus crispa (Aiton) Pursh ssp. laciniata Hultén","","Betulaceae"
"ALVIS","ALCRS","Alnus crispa (Aiton) Pursh ssp. sinuata (Regel) Hultén","","Betulaceae"
"ALVIS","ALSI3","Alnus sinuata (Regel) Rydb.","","Betulaceae"
"ALVIS","ALVIS2","Alnus viridis (Chaix) DC. var. sinuata Regel","","Betulaceae"
"ALVIS","DUSI","Duschekia sinuata (Regel) Pouzar","","Betulaceae"
"ALVIV","","Allium vineale L. ssp. vineale","wild garlic","Liliaceae"
"ALYSS","","Alyssum L.","madwort","Brassicaceae"
"AMAL","","Amaranthus albus L.","prostrate pigweed","Amaranthaceae"
"AMAL","AMALP3","Amaranthus albus L. var. pubescens (Uline & Bray) Fernald","","Amaranthaceae"
"AMAL","AMGRP","Amaranthus graecizans L. var. pubescens Uline & Bray","","Amaranthaceae"
"AMAL","AMPU","Amaranthus pubescens (Uline & Bray) Rydb.","","Amaranthaceae"
"AMAL2","","Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem.","Saskatoon serviceberry","Rosaceae"
"AMALA","","Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. alnifolia","Saskatoon serviceberry","Rosaceae"
"AMALS","","Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. var. semiintegrifolia (Hook.) C.L. Hitchc.","Saskatoon serviceberry","Rosaceae"
"AMALS","AMALF","Amelanchier alnifolia (Nutt.) Nutt. ex M. Roem. ssp. florida (Lindl.) Hultén","","Rosaceae"
"AMALS","AMFL","Amelanchier florida Lindl.","","Rosaceae"
"AMARA","","Amaranthus L.","pigweed","Amaranthaceae"
"AMBL","","Amaranthus blitoides S. Watson","mat amaranth","Amaranthaceae"
"AMBL","AMGR","Amaranthus graecizans auct. non L.","","Amaranthaceae"
"AMBRO","","Ambrosia L.","ragweed","Asteraceae"
"AMCH4","","Ambrosia chamissonis (Less.) Greene","silver bur ragweed","Asteraceae"
"AMCH4","AMCHB","Ambrosia chamissonis (Less.) Greene var. bipinnatisecta (Less.) J.T. Howell","","Asteraceae"
"AMCH4","FRCH4","Franseria chamissonis Less.","","Asteraceae"
"AMCH4","FRCHB","Franseria chamissonis Less. ssp. bipinnatisecta (Less.) Wiggins & Stockw.","","Asteraceae"
"AMCH4","FRCHB2","Franseria chamissonis Less. var. bipinnatisecta Less.","","Asteraceae"
"AMELA","","Amelanchier Medik.","serviceberry","Rosaceae"
"AMERO","","Amerorchis Hultén","amerorchis","Orchidaceae"
"AMLY","","Amsinckia lycopsoides Lehm.","tarweed fiddleneck","Boraginaceae"
"AMLY","AMBA6","Amsinckia barbata Greene","","Boraginaceae"
"AMLY","BELY2","Benthamia lycopsoides (Lehm.) Lindl. ex Druce","","Boraginaceae"
"AMME","","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr.","Menzies' fiddleneck","Boraginaceae"
"AMMEI2","","Amsinckia menziesii (Lehm.) A. Nelson & J.F. Macbr. var. intermedia (Fisch. & C.A. Mey.) Ganders","common fiddleneck","Boraginaceae"
"AMMEI2","AMAR7","Amsinckia arizonica Suksd.","","Boraginaceae"
"AMMEI2","AMDE5","Amsinckia demissa Suksd.","","Boraginaceae"
"AMMEI2","AMEC","Amsinckia echinata A. Gray","","Boraginaceae"
"AMMEI2","AMIN5","Amsinckia intactilis J.F. Macbr.","","Boraginaceae"
"AMMEI2","AMIN3","Amsinckia intermedia Fisch. & C.A. Mey.","","Boraginaceae"
"AMMEI2","AMINE2","Amsinckia intermedia Fisch. & C.A. Mey. var. echinata (A. Gray) Wiggins","","Boraginaceae"
"AMMEI2","AMMI2","Amsinckia microphylla Suksd.","","Boraginaceae"
"AMMEI2","AMNA3","Amsinckia nana Suksd.","","Boraginaceae"
"AMMEI2","AMRI2","Amsinckia rigida Suksd.","","Boraginaceae"
"AMRE","","Amaranthus retroflexus L.","redroot amaranth","Amaranthaceae"
"AMRE","AMRES","Amaranthus retroflexus L. var. salicifolius I.M. Johnst.","","Amaranthaceae"
"AMRO","","Amerorchis rotundifolia (Banks ex Pursh) Hultén","roundleaf orchid","Orchidaceae"
"AMRO","ORRO3","Orchis rotundifolia Banks ex Pursh","","Orchidaceae"
"AMRO","ORROL","Orchis rotundifolia Banks ex Pursh var. lineata Mousley","","Orchidaceae"
"AMRO","PLRO9","Platanthera rotundifolia (Banks ex Pursh) Lindl.","","Orchidaceae"
