
"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"CLADI","","Cladium P. Br.","sawgrass","Cyperaceae"
"CLADI3","","Cladina (Nyl.) Nyl.","reindeer lichen","Cladoniaceae"
"CLADO3","","Cladonia P. Browne","cup lichen","Cladoniaceae"
"CLAL3","","Clethra alnifolia L.","coastal sweetpepperbush","Clethraceae"
"CLAL3","CLALT","Clethra alnifolia L. var. tomentosa (Lam.) Michx.","","Clethraceae"
"CLAL3","CLTO","Clethra tomentosa Lam.","","Clethraceae"
"CLAS2","","Clinopodium ashei (Weath.) Small","Ashe's calamint","Lamiaceae"
"CLAS2","CAAS9","Calamintha ashei (Weath.) Shinners","","Lamiaceae"
"CLAS2","SAAS","Satureja ashei Weath.","","Lamiaceae"
"CLBA","","Clematis baldwinii Torr. & A. Gray","pine hyacinth","Ranunculaceae"
"CLBAB","","Clematis baldwinii Torr. & A. Gray var. baldwinii","pine hyacinth","Ranunculaceae"
"CLBAB","COBA7","Coriflora baldwinii (Torr. & A. Gray) W.A. Weber","","Ranunculaceae"
"CLBAB","VIBA4","Viorna baldwinii (Torr. & A. Gray) Small","","Ranunculaceae"
"CLBAL","","Clematis baldwinii Torr. & A. Gray var. latiuscula R.W. Long","pine hyacinth","Ranunculaceae"
"CLBI3","","Cleistes bifaria (Fernald) Catling & Gregg","small spreading pogonia","Orchidaceae"
"CLBI3","CLDIB","Cleistes divaricata (L.) Ames var. bifaria Fernald","","Orchidaceae"
"CLBI3","POBI18","Pogonia bifaria (Fernald) P.M. Brown & Wunderlin","","Orchidaceae"
"CLBR7","","Clinopodium brownei (Sw.) Kuntze","Browne's savory","Lamiaceae"
"CLBR7","MIBR9","Micromeria brownei (Sw.) Benth.","","Lamiaceae"
"CLBR7","MIBRP","Micromeria brownei (Sw.) Benth. var. pilosiuscula A. Gray","","Lamiaceae"
"CLBR7","MIPI7","Micromeria pilosiuscula (A. Gray) Small","","Lamiaceae"
"CLBR7","SABR19","Satureja brownei (Sw.) Briq.","","Lamiaceae"
"CLBU","","Clerodendrum bungei Steud.","rose glorybower","Verbenaceae"
"CLBU","CLFO3","Clerodendrum foetidum Bunge","","Verbenaceae"
"CLCA3","","Clematis catesbyana Pursh","satincurls","Ranunculaceae"
"CLCA3","CLMI4","Clematis micrantha Small","","Ranunculaceae"
"CLCH4","","Clerodendrum chinense (Osb.) Mabberley","stickbush","Verbenaceae"
"CLCH4","CLFR4","Clerodendrum fragrans (Vent.) Willd.","","Verbenaceae"
"CLCH4","CLFRM","Clerodendrum fragrans (Vent.) Willd. var. multiplex (Sweet) Moldenke","","Verbenaceae"
"CLCH4","CLPH","Clerodendrum philippinum Schauer","","Verbenaceae"
"CLCO10","","Clinopodium coccineum (Nutt. ex Hook.) Kuntze","scarlet calamint","Lamiaceae"
"CLCO10","CACO39","Calamintha coccinea (Nutt. ex Hook.) Benth.","","Lamiaceae"
"CLCO10","CLMA9","Clinopodium macrocalyx Small","","Lamiaceae"
"CLCO10","CUCO6","Cunila coccinea Nutt. ex Hook.","","Lamiaceae"
"CLCO10","SACO9","Satureja coccinea (Nutt. ex Hook.) Bertol.","","Lamiaceae"
"CLCR","","Clematis crispa L.","swamp leather flower","Ranunculaceae"
"CLCR","CLCRW","Clematis crispa L. var. walteri Pursh","","Ranunculaceae"
"CLCR","COCR3","Coriflora crispa (L.) W.A. Weber","","Ranunculaceae"
"CLCR","VICR3","Viorna crispa (L.) Small","","Ranunculaceae"
"CLCR","VICRW","Viorna crispa (L.) Small var. walteri (Pursh) Small","","Ranunculaceae"
"CLCR","VIOB4","Viorna obliqua Small","","Ranunculaceae"
"CLCR2","","Cladonia cristatella Tuck.","British soldier lichen","Cladoniaceae"
"CLDE4","","Clinopodium dentatum (Chapm.) Kuntze","Florida calamint","Lamiaceae"
"CLDE4","CADE26","Calamintha dentata Chapm.","","Lamiaceae"
"CLDE4","SADE5","Satureja dentata (Chapm.) Briq.","","Lamiaceae"
"CLDI","","Cleistes divaricata (L.) Ames","rosebud orchid","Orchidaceae"
"CLDI","CLDI2","Cleistesiopsis divaricata (L.) Pansarin & F. Barros","","Orchidaceae"
"CLDI","PODI9","Pogonia divaricata (L.) R. Br.","","Orchidaceae"
"CLEIS","","Cleistes Rich. ex Lindl.","rosebud orchid","Orchidaceae"
"CLEMA","","Clematis L.","leather flower","Ranunculaceae"
"CLEOM","","Cleome L.","spiderflower","Capparaceae"
"CLERO2","","Clerodendrum L.","glorybower","Verbenaceae"
"CLETH","","Clethra L.","sweetpepperbush","Clethraceae"
"CLEYE","","Cleyera Thunb.","cleyera","Theaceae"
"CLFR2","","Clitoria fragrans Small","sweetscented pigeonwings","Fabaceae"
"CLFR2","MAFR8","Martiusia fragrans (Small) Small","","Fabaceae"
"CLGE","","Clinopodium georgianum Harper","Georgia calamint","Lamiaceae"
"CLGE","CAGE7","Calamintha georgiana (Harper) Shinners","","Lamiaceae"
"CLGE","SACA28","Satureja caroliniana auct. non (Michx.) Briq.","","Lamiaceae"
"CLGE","SAGE3","Satureja georgiana (Harper) H.E. Ahles","","Lamiaceae"
"CLGL","","Clematis glaucophylla Small","whiteleaf leather flower","Ranunculaceae"
"CLGL","COGL10","Coriflora glaucophylla (Small) W.A. Weber","","Ranunculaceae"
"CLGL","VIGL3","Viorna glaucophylla (Small) Small","","Ranunculaceae"
"CLGL2","","Clerodendrum glabrum E. Mey.","Natal glorybower","Verbenaceae"
"CLGR4","","Clinopodium gracile (Benth.) Kuntze","slender wild basil","Lamiaceae"
