"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"ASCAC6","","Astragalus canadensis L. var. canadensis","Canadian milkvetch","Fabaceae"
"ASCAC6","ASCAC7","Astragalus canadensis L. var. carolinianus (L.) M.E. Jones","","Fabaceae"
"ASCAC6","ASCAL","Astragalus canadensis L. var. longilobus Fassett","","Fabaceae"
"ASCAC6","ASCA29","Astragalus carolinianus L.","","Fabaceae"
"ASCAC6","ASHA9","Astragalus halei Rydb.","","Fabaceae"
"ASCAS","","Astragalus calycosus Torr. ex S. Watson var. scaposus (A. Gray) M.E. Jones","Torrey's milkvetch","Fabaceae"
"ASCE","","Astragalus ceramicus Sheldon","painted milkvetch","Fabaceae"
"ASCE2","","Astragalus cerussatus Sheldon","powdery milkvetch","Fabaceae"
"ASCEC","","Astragalus ceramicus Sheldon var. ceramicus","painted milkvetch","Fabaceae"
"ASCEF","","Astragalus ceramicus Sheldon var. filifolius (A. Gray) F.J. Herm.","painted milkvetch","Fabaceae"
"ASCEF","ASLO11","Astragalus longifolius (Pursh) Rydb.","","Fabaceae"
"ASCEF","PHLO7","Phaca longifolia (Pursh) Nutt.","","Fabaceae"
"ASCH13","","Astragalus chuskanus Barneby & Spellenb.","San Juan milkvetch","Fabaceae"
"ASCI4","","Astragalus cicer L.","chickpea milkvetch","Fabaceae"
"ASCLE","","Asclepias L.","milkweed","Asclepiadaceae"
"ASCO42","","Astrolepis cochisensis (Goodding) Benham & Windham","Cochise scaly cloakfern","Pteridaceae"
