"Symbol","Synonym Symbol","Scientific Name with Author","State Common Name","Family"
"BARO","","Bacopa rotundifolia (Michx.) Wettst.","DISK WATERHYSSOP","Scrophulariaceae"
"BARO","BANO","Bacopa nobsiana H. Mason","","Scrophulariaceae"
"BARO","BASI2","Bacopa simulans Fernald","","Scrophulariaceae"
"BARO","BRRO4","Bramia rotundifolia (Michx.) Britton","","Scrophulariaceae"
"BARO","HYRO3","Hydranthelium rotundifolium (Michx.) Pennell","","Scrophulariaceae"
"BARO","MARO4","Macuillamia rotundifolia (Michx.) Raf.","","Scrophulariaceae"
"BARTO","","Bartonia Muhl. ex Willd.","screwstem","Gentianaceae"
"BASA","","Baccharis salicina Torr. & A. Gray","Willow baccharis","Asteraceae"
"BASC5","","Bassia scoparia (L.) A.J. Scott","Summer cypress","Chenopodiaceae"
"BASC5","BASI4","Bassia sieversiana (Pall.) W.A. Weber","","Chenopodiaceae"
"BASC5","KOAL3","Kochia alata Bates","","Chenopodiaceae"
"BASC5","KOSC","Kochia scoparia (L.) Schrad.","","Chenopodiaceae"
"BASC5","KOSCC","Kochia scoparia (L.) Schrad. var. culta Farw.","","Chenopodiaceae"
"BASC5","KOSCP","Kochia scoparia (L.) Schrad. var. pubescens Fenzl","","Chenopodiaceae"
"BASC5","KOSCS","Kochia scoparia (L.) Schrad. var. subvillosa Moq.","","Chenopodiaceae"
"BASC5","KOSCT","Kochia scoparia (L.) Schrad. var. trichophila (Stapf) L.H. Bailey, database artifact","","Chenopodiaceae"
"BASC5","KOSCT2","Kochia scoparia (L.) Schrad. var. trichophylla (Stapf) L.H. Bailey","","Chenopodiaceae"
"BASC5","KOSI3","Kochia sieversiana (Pall.) C.A. Mey.","","Chenopodiaceae"
"BASC5","KOTR2","Kochia trichophila Stapf, database artifact","","Chenopodiaceae"
"BASC5","KOTR4","Kochia trichophylla Stapf","","Chenopodiaceae"
"BASP","","Baptisia sphaerocarpa Nutt.","ROUND WILDINDIGO","Fabaceae"
"BASP","BAVI2","Baptisia viridis Larisey","","Fabaceae"
"BASSI","","Bassia All.","smotherweed","Chenopodiaceae"
"BASSI","KOCHI","Kochia Roth","","Chenopodiaceae"
"BASU","","Baptisia ×sulphurea Engelm. (pro sp.) [alba × sphaerocarpa]","wild indigo","Fabaceae"
"BASU","BAFR2","Baptisia fragilis Larisey","","Fabaceae"
"BASU","BAMA7","Baptisia macilenta Small ex Larisey","","Fabaceae"
"BATE","","Baccharis texana (Torr. & A. Gray) A. Gray","PRAIRIE BACCHARIS","Asteraceae"
"BATE","LITE9","Linosyris texana Torr. & A. Gray","","Asteraceae"
"BAVU","","Barbarea vulgaris W.T. Aiton","garden yellowrocket","Brassicaceae"
"BAVU","BAAR3","Barbarea arcuata (Opiz ex J. Presl & C. Presl) Rchb.","","Brassicaceae"
"BAVU","BAST","Barbarea stricta auct. non Andrz.","","Brassicaceae"
"BAVU","BAVUA","Barbarea vulgaris W.T. Aiton var. arcuata (Opiz ex J. Presl & C. Presl) Fr.","","Brassicaceae"
"BAVU","BAVUB","Barbarea vulgaris W.T. Aiton var. brachycarpa Rouy & Foucaud","","Brassicaceae"
"BAVU","BAVUL","Barbarea vulgaris W.T. Aiton var. longisiliquosa Carion","","Brassicaceae"
"BAVU","BAVUS","Barbarea vulgaris W.T. Aiton var. sylvestris Fr.","","Brassicaceae"
"BAVU","CABA17","Campe barbarea (L.) W. Wight ex Piper","","Brassicaceae"
"BAVU","CAST13","Campe stricta auct. non (Andrz.) W. Wight ex Piper","","Brassicaceae"
"BAWR","","Baccharis wrightii A. Gray","Wright's baccharis","Asteraceae"
"BEBE4","","Berlandiera betonicifolia (Hook.) Small","TEXAS GREENEYES","Asteraceae"
"BEBE4","BEBE","Berlandiera ×betonicifolia (Hook.) Small (pro sp.), database artifact","","Asteraceae"
"BEBE4","BETE2","Berlandiera texana DC.","","Asteraceae"
"BEBE4","BETEB","Berlandiera texana DC. var. betonicifolia (Hook.) Torr. & A. Gray","","Asteraceae"
"BECH","","Belamcanda chinensis (L.) DC.","blackberry lily","Iridaceae"
"BECH","GECH2","Gemmingia chinensis (L.) Kuntze","","Iridaceae"
"BECH","IRDO2","Iris domestica (L.) Goldblatt & Mabb.","","Iridaceae"
"BEER","","Berula erecta (Huds.) Coville","cutleaf waterparsnip","Apiaceae"
"BEER","BEERI2","Berula erecta (Huds.) Coville var. incisa (Torr.) Cronquist","","Apiaceae"
"BEER","BEIN3","Berula incisa (Torr.) G.N. Jones","","Apiaceae"
"BEER","BEPU6","Berula pusilla Fernald","","Apiaceae"
"BEER","SIER2","Siella erecta (Huds.) M. Pimen.","","Apiaceae"
"BEIN2","","Berteroa incana (L.) DC.","HOARY ALYSSUM","Brassicaceae"
"BEIN2","ALIN8","Alyssum incanum L.","","Brassicaceae"
"BELAM","","Belamcanda Adans.","belamcanda","Iridaceae"
"BELY","","Berlandiera lyrata Benth.","LYRELEAF GREENEYES","Asteraceae"
"BELY","BEIN6","Berlandiera incisa Torr. & A. Gray","","Asteraceae"
"BELY","BELYM","Berlandiera lyrata Benth. var. macrophylla A. Gray","","Asteraceae"
"BENI","","Betula nigra L.","RIVER BIRCH","Betulaceae"
"BEPU2","","Berlandiera pumila (Michx.) Nutt.","soft greeneyes","Asteraceae"
"BEPUP3","","Berlandiera pumila (Michx.) Nutt. var. pumila","soft greeneyes","Asteraceae"
"BEPUP3","BEDE3","Berlandiera dealbata (Torr. & A. Gray) Small","","Asteraceae"
"BEPUP3","BETO","Berlandiera tomentosa (Pursh) Nutt.","","Asteraceae"
"BEPUP3","BETOD","Berlandiera tomentosa (Pursh) Nutt. var. dealbata Torr. & A. Gray","","Asteraceae"
"BERCH","","Berchemia Neck. ex DC.","supplejack","Rhamnaceae"
"BERGI","","Bergia L.","bergia","Elatinaceae"
"BERLA","","Berlandiera DC.","greeneyes","Asteraceae"
"BERTE","","Berteroa DC.","false madwort","Brassicaceae"
"BERUL","","Berula Besser ex W.D.J. Koch","waterparsnip","Apiaceae"
"BESC","","Berchemia scandens (Hill) K. Koch","Alabama supplejack","Rhamnaceae"
"BETE","","Bergia texana (Hook.) Seub. ex Walp.","TEXAS BERGIA","Elatinaceae"
"BETE","ELTE2","Elatine texana Hook.","","Elatinaceae"
"BETUL","","Betula L.","birch","Betulaceae"
"BIAM2","","Bifora americana Benth. & Hook. f. ex S. Watson","PRAIRIE BISHOP","Apiaceae"
"BIAR","","Bidens aristosa (Michx.) Britton","BEARDED BEGGERTICKS","Asteraceae"
"BIAR","BIARF","Bidens aristosa (Michx.) Britton var. fritcheyi Fernald","","Asteraceae"
"BIAR","BIARM","Bidens aristosa (Michx.) Britton var. mutica (A. Gray) Gattinger","","Asteraceae"
"BIAR","BIARR","Bidens aristosa (Michx.) Britton var. retrorsa (Sherff) Wunderlin","","Asteraceae"
"BIAR","BIIN2","Bidens involucrata (Nutt.) Britton","","Asteraceae"
"BIAR","BIPO","Bidens polylepis S.F. Blake","","Asteraceae"
"BIAR","BIPOR","Bidens polylepis S.F. Blake var. retrorsa Sherff","","Asteraceae"
"BIBI","","Bidens bigelovii A. Gray","BIGELOW BEGGARTICKS","Asteraceae"
"BIBI7","","Bidens bipinnata L.","Spanish needles","Asteraceae"
"BIBI7","BIBIB","Bidens bipinnata L. var. biternatoides Sherff","","Asteraceae"
"BIBIB2","","Bidens bigelovii A. Gray var. bigelovii","Bigelow's beggarticks","Asteraceae"
"BICA","","Bignonia capreolata L.","CROSS VINE","Bignoniaceae"
"BICA","ANCA21","Anisostichus capreolata (L.) Bureau","","Bignoniaceae"
"BICA","ANCR7","Anisostichus crucigera (L.) Bureau","","Bignoniaceae"
"BICE","","Bidens cernua L.","NODDING BEGGARTICK","Asteraceae"
"BICE","BICEC","Bidens cernua L. var. cernua","","Asteraceae"
"BICE","BICED","Bidens cernua L. var. dentata (Nutt.) B. Boivin","","Asteraceae"
"BICE","BICEE","Bidens cernua L. var. elliptica Wiegand","","Asteraceae"
"BICE","BICEI","Bidens cernua L. var. integra Wiegand","","Asteraceae"
"BICE","BICEM","Bidens cernua L. var. minima (Huds.) Pursh","","Asteraceae"
"BICE","BICEO","Bidens cernua L. var. oligodonta Fernald & H. St. John","","Asteraceae"
"BICE","BICER","Bidens cernua L. var. radiata DC.","","Asteraceae"
"BICE","BIGL","Bidens glaucescens Greene","","Asteraceae"
"BIDEN","","Bidens L.","beggarticks","Asteraceae"
"BIDI","","Bidens discoidea (Torr. & A. Gray) Britton","DISCORD BEGGARTICKS","Asteraceae"
"BIFOR","","Bifora Hoffm.","bishop","Apiaceae"
"BIFR","","Bidens frondosa L.","DEVILS BEGGARTICK","Asteraceae"
"BIFR","BIFRA","Bidens frondosa L. var. anomala Porter ex Fernald","","Asteraceae"
"BIFR","BIFRC","Bidens frondosa L. var. caudata Sherff","","Asteraceae"
"BIFR","BIFRP","Bidens frondosa L. var. pallida Wiegand","","Asteraceae"
"BIFR","BIFRS","Bidens frondosa L. var. stenodonta Fernald & H. St. John","","Asteraceae"
"BIGNO","","Bignonia L.","bignonia","Bignoniaceae"
"BITR","","Bidens tripartita L.","threelobe beggarticks","Asteraceae"
"BITR","BIAC","Bidens acuta (Wiegand) Britton","","Asteraceae"
"BITR","BICO3","Bidens comosa (A. Gray) Wiegand","","Asteraceae"
"BIVU","","Bidens vulgata Greene","big devils beggartick","Asteraceae"
"BIVU","BIFRP2","Bidens frondosa L. var. puberula Wiegand","","Asteraceae"
"BIVU","BIPU2","Bidens puberula (Wiegand) Rydb.","","Asteraceae"
"BIVU","BIVUP","Bidens vulgata Greene var. puberula (Wiegand) Greene","","Asteraceae"
"BIVU","BIVUS","Bidens vulgata Greene var. schizantha Lunell","","Asteraceae"
"BLCI","","Blephilia ciliata (L.) Benth.","DOWNY BLEPHILIA","Lamiaceae"
"BLEPH5","","Blephilia Raf.","pagoda-plant","Lamiaceae"
"BOAS","","Boltonia asteroides (L.) L'Hér.","white doll's daisy","Asteraceae"
"BOASL","","Boltonia asteroides (L.) L'Hér. var. latisquama (A. Gray) Cronquist","white doll's daisy","Asteraceae"
